trainerID,place,pokename,pokelevel
6755,0,Vaporeon,40
6756,0,Feebas,64
6756,1,Finneon,64
6756,2,Lumineon,64
6757,0,Magikarp,58
6757,1,Magikarp,58
6757,2,Magikarp,58
6757,3,Magikarp,58
6757,4,Magikarp,58
6757,5,Magikarp,58
6758,0,Barboach,60
6758,1,Whiscash,60
6758,2,Stunfisk,60
6759,0,Staryu,38
6759,1,Buizel,38
6760,0,Golduck,40
6761,0,Clauncher,27
6761,1,Carvanha,29
6762,0,Basculin,38
6762,1,Basculin,38
6763,0,Magikarp,24
6763,1,Magikarp,24
6763,2,Magikarp,24
6763,3,Magikarp,24
6763,4,Magikarp,24
6763,5,Magikarp,24
6764,0,Whiscash,40
6765,0,Shellder,20
6765,1,Staryu,20
6766,0,Poliwhirl,37
6766,1,Poliwhirl,39
6767,0,Tentacool,19
6767,1,Tentacool,19
6767,2,Tentacool,19
6768,0,Magikarp,14
6768,1,Magikarp,16
6769,0,Carvanha,26
6769,1,Gyarados,26
6770,0,Tentacool,27
6771,0,Corphish,21
6771,1,Wailmer,21
6772,0,Tentacool,14
6772,1,Wailmer,16
6773,0,Magikarp,10
6773,1,Tentacool,12
6774,0,Magikarp,12
6774,1,Tentacool,14
6775,0,Tentacool,26
6775,1,Gyarados,28
6776,0,Tentacruel,37
6776,1,Whiscash,38
6776,2,Gyarados,39
6777,0,Tentacruel,46
6777,1,Octillery,47
6777,2,Whiscash,47
6777,3,Gyarados,48
6778,0,Carvanha,27
6778,1,Carvanha,27
6778,2,Feebas,27
6779,0,Crawdaunt,34
6779,1,Gyarados,34
6780,0,Whiscash,36
6781,0,Lanturn,39
6782,0,Tentacruel,39
6783,0,Magikarp,7
6783,1,Magikarp,7
6783,2,Magikarp,7
6784,0,Luvdisc,37
6784,1,Relicanth,37
6785,0,Tentacool,13
6786,0,Gyarados,23
6787,0,Seadra,39
6788,0,Wailmer,37
6788,1,Sharpedo,37
6789,0,Gyarados,36
6789,1,Gyarados,36
6789,2,Gyarados,36
6790,0,Sharpedo,37
6790,1,Whiscash,37
6791,0,Seaking,36
6792,0,Carvanha,17
6793,0,Wailmer,37
6793,1,Seadra,37
6794,0,Magikarp,16
6794,1,Magikarp,17
6795,0,Barboach,16
6795,1,Goldeen,17
6796,0,Tentacool,17
6797,0,Poliwag,17
6798,0,Feebas,30
6798,1,Gyarados,31
6799,0,Chinchou,23
6800,0,Staryu,23
6800,1,Gyarados,23
6801,0,Dragonair,18
6801,1,Slowbro,16
6801,2,Clefable,16
6801,3,Tentacool,16
6801,4,Raticate,18
6801,5,Golduck,16
6802,0,Dragonair,20
6802,1,Kangaskhan,15
6802,2,Golem,15
6802,3,Alakazam,20
6802,4,Machamp,15
6802,5,Starmie,15
6803,0,Squirtle,50
6803,1,Poliwag,50
6803,2,Magikarp,50
6803,3,Wartortle,50
6803,4,Seaking,50
6803,5,Tentacool,50
6804,0,Wartortle,50
6804,1,Poliwhirl,50
6804,2,Diglett,50
6804,3,Cloyster,50
6804,4,Seaking,50
6804,5,Eevee,50
6805,0,Gyarados,100
6805,1,Mantine,100
6805,2,Lanturn,100
6805,3,Quagsire,100
6805,4,Dewgong,100
6805,5,Dragonite,100
6806,0,Omastar,100
6806,1,Feraligatr,100
6806,2,Lanturn,100
6806,3,Weezing,100
6806,4,Quagsire,100
6806,5,Slowbro,100
6807,0,Sealeo,41
6808,0,Clamperl,39
6808,1,Clamperl,39
6809,0,Huntail,43
6809,1,Gorebyss,43
6810,0,Huntail,48
6810,1,Gorebyss,48
6810,2,Cloyster,48
6811,0,Clamperl,38
6811,1,Tentacruel,40
6812,0,Corsola,41
6813,0,Lanturn,41
6814,0,Azumarill,41
6815,0,Starmie,41
6816,0,Luvdisc,39
6816,1,Luvdisc,39
6817,0,Seaking,41
6818,0,Seviper,49
6818,1,Swalot,50
6818,2,Golbat,50
6818,3,Kadabra,51
6819,0,Hoothoot,25
6819,1,Sentret,25
6820,0,Delibird,62
6820,1,Marshtomp,61
6820,2,Walrein,61
6821,0,Koffing,43
6821,1,Nuzleaf,44
6821,2,Nosepass,43
6821,3,Mawile,44
6822,0,Corphish,30
6822,1,Natu,30
6823,0,Raichu,56
6823,1,Lombre,55
6823,2,Electrode,56
6823,3,Altaria,56
6824,0,Abra,23
6824,1,Shuppet,23
6825,0,Machop,34
6825,1,Seedot,35
6825,2,Furret,34
6826,0,Machoke,41
6826,1,Nuzleaf,41
6826,2,Furret,40
6827,0,Furret,41
6827,1,Nuzleaf,42
6827,2,Machoke,41
6828,0,Golem,58
6828,1,Relicanth,59
6828,2,Cacturne,60
6828,3,Sandslash,60
6829,0,Natu,27
6829,1,Duskull,28
6830,0,Spheal,40
6830,1,Machop,40
6831,0,Sableye,37
6831,1,Nuzleaf,36
6832,0,Mightyena,50
6832,1,Magcargo,50
6832,2,Wigglytuff,50
6832,3,Azumarill,50
6832,4,Sudowoodo,50
6832,5,Sneasel,50
6833,0,Espeon,50
6833,1,Tentacruel,50
6833,2,Camerupt,50
6833,3,Stantler,50
6833,4,Seaking,50
6833,5,Magcargo,50
6834,0,Rhydon,50
6834,1,Manectric,50
6834,2,Flygon,50
6834,3,Gyarados,50
6834,4,Mantine,50
6834,5,Dodrio,50
6835,0,Wynaut,50
6835,1,Swinub,50
6835,2,Sentret,50
6835,3,Hoothoot,50
6835,4,Kirlia,50
6835,5,Wingull,50
6836,0,Slugma,50
6836,1,Vulpix,50
6836,2,Numel,50
6836,3,Quilava,50
6836,4,Torchic,50
6836,5,Combusken,50
6837,0,Spheal,50
6837,1,Gulpin,50
6837,2,Mawile,50
6837,3,Lileep,50
6837,4,Wooper,50
6837,5,Pelipper,50
6838,0,Ledian,50
6838,1,Sableye,50
6838,2,Flaaffy,50
6838,3,Yanma,50
6838,4,Volbeat,50
6838,5,Gloom,50
6839,0,Duskull,50
6839,1,Shuppet,50
6839,2,Natu,50
6839,3,Baltoy,50
6839,4,Houndour,50
6839,5,Hoothoot,50
6840,0,Weezing,50
6840,1,Magcargo,50
6840,2,Grumpig,50
6840,3,Seviper,50
6840,4,Spinda,50
6840,5,Pelipper,50
6841,0,Shiftry,50
6841,1,Mightyena,50
6841,2,Umbreon,50
6841,3,Absol,50
6841,4,Cacturne,50
6841,5,Crawdaunt,50
6842,0,Oddish,7
6842,1,Machop,7
6843,0,Oddish,16
6843,1,Machop,16
6844,0,Vileplume,50
6844,1,Machamp,50
6845,0,Horsea,9
6845,1,Abra,9
6845,2,Shroomish,9
6846,0,Slaking,50
6846,1,Gengar,50
6846,2,Alakazam,50
6846,3,Metagross,50
6846,4,Milotic,50
6846,5,Claydol,50
6847,0,Phanpy,43
6847,1,Rhyhorn,43
6848,0,Roselia,57
6848,1,Beautifly,59
6848,2,Spinda,58
6849,0,Hoothoot,23
6849,1,Sentret,23
6849,2,Zubat,23
6850,0,Noctowl,50
6850,1,Furret,50
6850,2,Crobat,50
6851,0,Wobbuffet,40
6851,1,Medicham,40
6851,2,Shedinja,40
6851,3,Marshtomp,40
6852,0,Charmander,5
6852,1,Togepi,5
6853,0,Shroomish,11
6854,0,Haunter,30
6854,1,Drowzee,30
6855,0,Espeon,50
6855,1,Umbreon,50
6855,2,Jolteon,50
6855,3,Vaporeon,50
6855,4,Flareon,50
6855,5,Eevee,50
6856,0,Tyranitar,66
6856,1,Sandslash,66
6856,2,Aggron,66
6856,3,Cacturne,66
6856,4,Gligar,66
6857,0,Klefki,37
6857,1,Kirlia,37
6857,2,Granbull,37
6858,0,Scizor,65
6858,1,Hippowdon,65
6858,2,Gliscor,65
6859,0,Cherrim,65
6859,1,Ninetales,65
6859,2,Tropius,65
6860,0,Dedenne,38
6860,1,Azumarill,38
6861,0,Slurpuff,40
6862,0,Aromatisse,40
6863,0,Froslass,65
6863,1,Abomasnow,65
6863,2,Mamoswine,65
6864,0,Ludicolo,65
6864,1,Politoed,65
6864,2,Beartic,65
6865,0,Bronzor,50
6865,1,Chimecho,50
6865,2,Drifloon,50
6865,3,Quilava,50
6865,4,Butterfree,50
6865,5,Wigglytuff,50
6867,0,Corphish,10
6868,0,Corphish,10
6869,0,Corphish,10
6870,0,Shuckle,31
6870,1,Pidgeot,31
6870,2,Dugtrio,31
6871,0,Gabite,30
6872,0,Shieldon,63
6872,1,Wobbuffet,63
6872,2,Milotic,63
6873,0,Togekiss,63
6873,1,Floatzel,63
6873,2,Lucario,63
6874,0,Growlithe,18
6874,1,Growlithe,18
6876,0,Pikachu,23
6877,0,Growlithe,17
6877,1,Ponyta,17
6878,0,Pikachu,23
6879,0,Magnemite,22
6879,1,Voltorb,22
6880,0,Noctowl,20
6881,0,Persian,33
6882,0,Pikachu,37
6882,1,Flaaffy,33
6883,0,Growlithe,18
6883,1,Growlithe,18
6884,0,Zangoose,45
6885,0,Manectric,44
6885,1,Manectric,44
6886,0,Manectric,31
6887,0,Manectric,34
6888,0,Linoone,36
6888,1,Manectric,36
6889,0,Linoone,39
6889,1,Manectric,39
6890,0,Linoone,41
6890,1,Golduck,41
6890,2,Manectric,41
6891,0,Girafarig,36
6892,0,Wobbuffet,41
6893,0,Manectric,44
6893,1,Manectric,44
6894,0,Spoink,36
6895,0,Zangoose,45
6896,0,Manectric,29
6897,0,Manectric,34
6898,0,Linoone,36
6898,1,Manectric,36
6899,0,Linoone,39
6899,1,Manectric,39
6900,0,Linoone,41
6900,1,Golduck,41
6900,2,Manectric,41
6902,0,Pikachu,23
6903,0,Marowak,49
6903,1,Golduck,49
6904,0,Vaporeon,50
6905,0,Growlithe,17
6905,1,Ponyta,17
6906,0,Growlithe,18
6906,1,Growlithe,18
6907,0,Pikachu,23
6908,0,Chatot,19
6909,0,Chatot,31
6910,0,Chatot,40
6911,0,Chatot,60
6912,0,Starly,21
6912,1,Hoothoot,21
6913,0,Chatot,27
6914,0,Chatot,35
6915,0,Chatot,45
6916,0,Chatot,61
6917,0,Chatot,27
6918,0,Noctowl,22
6919,0,Noctowl,36
6920,0,Noctowl,42
6921,0,Noctowl,58
6922,0,Persian,41
6923,0,Pikachu,46
6923,1,Electrike,42
6923,2,Flaaffy,43
6924,0,Growlithe,45
6925,0,Growlithe,18
6925,1,Growlithe,18
6926,0,Roserade,40
6927,0,Slowking,65
6928,0,Houndour,63
6928,1,Noctowl,63
6928,2,Houndoom,63
6929,0,Granbull,64
6930,0,Umbreon,35
6931,0,Delcatty,39
6932,0,Slowking,62
6933,0,Lillipup,17
6934,0,Houndour,60
6934,1,Noctowl,60
6934,2,Houndoom,60
6935,0,Durant,43
6935,1,Lucario,43
6936,0,Braviary,51
6937,0,Rapidash,49
6937,1,Zebstrika,49
6938,0,Manectric,35
6939,0,Manectric,41
6940,0,Manectric,45
6941,0,Manectric,48
6941,1,Stoutland,50
6942,0,Sableye,15
6945,0,Umbreon,23
6946,0,Makuhita,9
6947,0,Dratini,50
6947,1,Seel,50
6947,2,Ditto,50
6947,3,Magnemite,50
6947,4,Beedrill,50
6947,5,Porygon,50
6948,0,Dragonair,51
6948,1,Persian,50
6948,2,Marowak,52
6948,3,Omastar,50
6948,4,Ditto,53
6949,0,Dragonair,51
6949,1,Venomoth,51
6949,2,Wigglytuff,51
6949,3,Parasect,51
6949,4,Poliwhirl,51
6949,5,Charmeleon,51
6950,0,Dragonair,53
6950,1,Charizard,52
6950,2,Raichu,51
6950,3,Scyther,51
6950,4,Kangaskhan,50
6950,5,Poliwrath,50
6951,0,Dragonite,55
6951,1,Pinsir,50
6951,2,Flareon,50
6951,3,Nidoking,50
6951,4,Golduck,50
6951,5,Electrode,50
6952,0,Dragonite,55
6952,1,Tauros,50
6952,2,Moltres,50
6952,3,Gyarados,50
6952,4,Magneton,50
6952,5,Rhydon,50
6953,0,Dragonite,55
6953,1,Articuno,50
6953,2,Moltres,50
6953,3,Jolteon,50
6953,4,Tauros,50
6953,5,Lapras,55
6954,0,Dragonite,55
6954,1,Articuno,50
6954,2,Arcanine,50
6954,3,Pinsir,50
6954,4,Electrode,50
6954,5,Snorlax,55
6955,0,Growlithe,50
6955,1,Ponyta,50
6955,2,Charmeleon,50
6955,3,Charmander,50
6956,0,Parasect,50
6956,1,Arcanine,50
6956,2,Victreebel,50
6956,3,Persian,50
6956,4,Charmeleon,50
6956,5,Butterfree,50
6963,0,Dragonair,30
6963,1,Combusken,30
6963,2,Shelgon,30
6963,3,Chimchar,30
6963,4,Monferno,30
6963,5,Gabite,30
6965,0,Smeargle,99
6966,0,Blitzle,20
6967,0,Magnemite,24
6967,1,Voltorb,23
6968,0,Sharpedo,48
6968,1,Camerupt,47
6968,2,Chimecho,45
6968,3,Medicham,48
6969,0,Tropius,51
6969,1,Absol,52
6969,2,Lairon,52
6969,3,Exploud,53
6970,0,Cacnea,40
6970,1,Phanpy,41
6970,2,Nosepass,41
6970,3,Aipom,40
6971,0,Banette,55
6971,1,Magneton,56
6971,2,Mantine,56
6971,3,Whiscash,55
6972,0,Machop,27
6972,1,Slakoth,28
6972,2,Zigzagoon,29
6973,0,Delcatty,36
6973,1,Spinda,36
6973,2,Vigoroth,37
6974,0,Snorunt,50
6974,1,Grimer,50
6974,2,Psyduck,50
6974,3,Magnemite,50
6974,4,Cyndaquil,50
6974,5,Larvitar,50
6975,0,Pichu,50
6975,1,Baltoy,50
6975,2,Lotad,50
6975,3,Snubbull,50
6975,4,Ledyba,50
6975,5,Marill,50
6976,0,Metagross,50
6976,1,Walrein,50
6976,2,Granbull,50
6976,3,Lanturn,50
6976,4,Delcatty,50
6976,5,Flygon,50
6977,0,Muk,50
6977,1,Sharpedo,50
6977,2,Ninetales,50
6977,3,Porygon2,50
6977,4,Machamp,50
6977,5,Gardevoir,50
6978,0,Latias,50
6978,1,Ursaring,50
6978,2,Houndoom,50
6978,3,Miltank,50
6978,4,Electrode,50
6978,5,Gyarados,50
6979,0,Taillow,50
6979,1,Wingull,50
6979,2,Carvanha,50
6979,3,Zubat,50
6979,4,Goldeen,50
6979,5,Tentacool,50
6980,0,Mightyena,50
6980,1,Masquerain,50
6980,2,Hitmontop,50
6980,3,Mawile,50
6980,4,Granbull,50
6980,5,Stantler,50
6981,0,Shelgon,50
6981,1,Sealeo,50
6981,2,Lairon,50
6981,3,Linoone,50
6981,4,Sunflora,50
6981,5,Metang,50
6982,0,Delibird,50
6982,1,Swablu,50
6982,2,Vibrava,50
6982,3,Doduo,50
6982,4,Hoothoot,50
6982,5,Wingull,50
6983,0,Sunkern,50
6983,1,Magikarp,50
6983,2,Wurmple,50
6983,3,Azurill,50
6983,4,Ralts,50
6983,5,Silcoon,50
6986,0,Hariyama,34
6986,1,Alakazam,34
6987,0,Meowth,20
6988,0,Hawlucha,60
6988,1,Goodra,60
6988,2,Gardevoir,60
6989,0,Electabuzz,34
6990,0,Magnemite,27
6990,1,Magnemite,32
6990,2,Magnemite,32
6990,3,Voltorb,33
6991,0,Magnemite,15
6991,1,Whismur,15
6991,2,Magnemite,15
6992,0,Magnemite,25
6992,1,Whismur,25
6992,2,Magnemite,25
6993,0,Magnemite,28
6993,1,Loudred,28
6993,2,Magnemite,28
6994,0,Magneton,31
6994,1,Loudred,31
6994,2,Magneton,31
6995,0,Magneton,34
6995,1,Exploud,34
6995,2,Magneton,34
6996,0,Electrike,18
6996,1,Magnemite,18
6997,0,Voltorb,17
6997,1,Voltorb,17
6997,2,Voltorb,17
6998,0,Magnemite,15
6998,1,Whismur,15
6999,0,Magnemite,25
6999,1,Whismur,25
6999,2,Magnemite,25
7000,0,Magnemite,28
7000,1,Loudred,28
7000,2,Magnemite,28
7001,0,Magneton,31
7001,1,Loudred,31
7001,2,Magneton,31
7002,0,Magneton,34
7002,1,Exploud,34
7002,2,Magneton,34
7003,0,Manectric,26
7004,0,Electrike,30
7004,1,Loudred,30
7005,0,Electrike,35
7005,1,Electrike,35
7005,2,Loudred,35
7006,0,Electrike,37
7006,1,Manectric,37
7006,2,Loudred,37
7007,0,Manectric,39
7007,1,Manectric,39
7007,2,Loudred,39
7008,0,Manectric,41
7008,1,Manectric,41
7008,2,Exploud,41
7009,0,Electrike,14
7009,1,Voltorb,14
7010,0,Electrike,17
7010,1,Voltorb,17
7011,0,Voltorb,15
7012,0,Voltorb,17
7012,1,Magnemite,17
7013,0,Zubat,16
7013,1,Zubat,16
7014,0,Luxio,44
7015,0,Raichu,44
7016,0,Luxio,42
7016,1,Bibarel,42
7017,0,Luxio,31
7018,0,Luxio,55
7019,0,Kricketot,6
7020,0,Kricketune,23
7021,0,Kricketune,35
7022,0,Kricketune,47
7023,0,Kricketune,52
7024,0,Kricketune,59
7025,0,Magnemite,44
7025,1,Luxio,44
7025,2,Luxio,44
7026,0,Raichu,47
7027,0,Luxio,45
7027,1,Luxio,45
7028,0,Kricketune,33
7028,1,Magnemite,33
7029,0,Kricketune,52
7029,1,Magneton,52
7030,0,Electabuzz,42
7031,0,Jolteon,45
7031,1,Voltorb,43
7031,2,Magnemite,42
7032,0,Emolga,30
7033,0,Zebstrika,33
7034,0,Venipede,14
7034,1,Koffing,14
7035,0,Whirlipede,24
7036,0,Krokorok,33
7036,1,Liepard,33
7037,0,Magnemite,16
7037,1,Whismur,16
7038,0,Magnemite,25
7038,1,Loudred,25
7039,0,Magneton,32
7039,1,Loudred,32
7040,0,Magneton,43
7040,1,Exploud,43
7041,0,Chatot,48
7041,1,Exploud,48
7041,2,Magnezone,48
7042,0,Magnemite,16
7042,1,Electrike,16
7043,0,Voltorb,15
7043,1,Voltorb,17
7044,0,Beautifly,43
7044,1,Teddiursa,42
7044,2,Skiploom,42
7044,3,Clamperl,43
7045,0,Wurmple,25
7045,1,Silcoon,25
7045,2,Cascoon,26
7046,0,Goldeen,40
7046,1,Wurmple,40
7047,0,Breloom,55
7047,1,Sharpedo,55
7047,2,Camerupt,56
7047,3,Forretress,55
7048,0,Wingull,40
7048,1,Igglybuff,40
7049,0,Granbull,48
7049,1,Pupitar,47
7049,2,Mantine,47
7049,3,Sealeo,49
7050,0,Anorith,33
7050,1,Pineco,33
7050,2,Volbeat,32
7050,3,Illumise,32
7051,0,Spoink,50
7051,1,Grimer,50
7051,2,Nincada,50
7051,3,Aron,50
7051,4,Luvdisc,50
7051,5,Houndour,50
7052,0,Lombre,50
7052,1,Muk,50
7052,2,Sunflora,50
7052,3,Mantine,50
7052,4,Glalie,50
7052,5,Forretress,50
7053,0,Sceptile,50
7053,1,Granbull,50
7053,2,Swampert,50
7053,3,Regirock,50
7053,4,Skarmory,50
7053,5,Blaziken,50
7054,0,Remoraid,50
7054,1,Carvanha,50
7054,2,Croconaw,50
7054,3,Mudkip,50
7054,4,Pikachu,50
7054,5,Chinchou,50
7055,0,Magikarp,50
7055,1,Feebas,50
7055,2,Azurill,50
7055,3,Spoink,50
7055,4,Hoppip,50
7055,5,Wynaut,50
7056,0,Walrein,50
7056,1,Whiscash,50
7056,2,Crawdaunt,50
7056,3,Gligar,50
7056,4,Smeargle,50
7056,5,Seaking,50
7057,0,Marill,50
7057,1,Geodude,50
7057,2,Jigglypuff,50
7057,3,Voltorb,50
7057,4,Wailmer,50
7057,5,Phanpy,50
7058,0,Feraligatr,50
7058,1,Machamp,50
7058,2,Ursaring,50
7058,3,Rhydon,50
7058,4,Torkoal,50
7058,5,Tropius,50
7059,0,Kadabra,50
7059,1,Linoone,50
7059,2,Corsola,50
7059,3,Ledian,50
7059,4,Dodrio,50
7059,5,Piloswine,50
7060,0,Sneasel,50
7060,1,Lunatone,50
7060,2,Solrock,50
7060,3,Kecleon,50
7060,4,Seviper,50
7060,5,Lairon,50
7061,0,Nosepass,50
7061,1,Bastiodon,50
7061,2,Lairon,50
7061,3,Magcargo,50
7061,4,Rhyhorn,50
7061,5,Onix,50
7063,0,Exeggcute,64
7063,1,Electrode,64
7064,0,Tynamo,29
7064,1,Ducklett,29
7064,2,Tranquill,29
7065,0,Sewaddle,20
7065,1,Venipede,20
7066,0,Sewaddle,20
7066,1,Dwebble,20
7067,0,Venipede,20
7067,1,Sewaddle,20
7068,0,Emolga,30
7068,1,Sigilyph,30
7069,0,Whirlipede,22
7069,1,Whirlipede,22
7070,0,Sewaddle,21
7071,0,Dwebble,20
7071,1,Swadloon,20
7072,0,Exeggcute,61
7072,1,Electrode,61
7073,0,Sewaddle,20
7073,1,Sewaddle,20
7074,0,Sewaddle,19
7074,1,Combee,19
7074,2,Dwebble,19
7075,0,Baltoy,35
7076,0,Combee,20
7076,1,Swadloon,20
7077,0,Baltoy,35
7079,0,Gastly,30
7079,1,Gengar,30
7079,2,Haunter,30
7080,0,Geodude,10
7080,1,Geodude,10
7080,2,Onix,10
7081,0,Machop,15
7081,1,Geodude,15
7082,0,Onix,17
7083,0,Geodude,13
7083,1,Geodude,13
7083,2,Machop,13
7083,3,Geodude,13
7084,0,Machop,20
7084,1,Onix,20
7085,0,Geodude,21
7085,1,Onix,21
7086,0,Geodude,20
7086,1,Machop,20
7086,2,Geodude,20
7087,0,Geodude,25
7088,0,Machop,20
7088,1,Onix,20
7089,0,Geodude,19
7089,1,Geodude,19
7089,2,Geodude,19
7089,3,Machop,19
7090,0,Onix,20
7090,1,Onix,20
7090,2,Geodude,20
7091,0,Geodude,21
7091,1,Graveler,21
7092,0,Geodude,21
7092,1,Geodude,21
7092,2,Graveler,21
7093,0,Geodude,21
7093,1,Onix,21
7094,0,Onix,19
7094,1,Graveler,19
7095,0,Geodude,11
7095,1,Machop,11
7096,0,Geodude,18
7096,1,Machamp,18
7097,0,Graveler,25
7097,1,Graveler,27
7097,2,Machoke,29
7098,0,Graveler,30
7098,1,Graveler,30
7098,2,Machoke,32
7099,0,Graveler,34
7099,1,Golem,36
7099,2,Machoke,34
7100,0,Geodude,13
7100,1,Geodude,13
7100,2,Geodude,13
7100,3,Geodude,13
7100,4,Geodude,13
7101,0,Diglett,14
7101,1,Geodude,14
7101,2,Dugtrio,16
7102,0,Onix,11
7103,0,Machop,24
7103,1,Geodude,27
7103,2,Machop,27
7104,0,Machamp,35
7105,0,Sandslash,27
7105,1,Graveler,29
7105,2,Golem,31
7105,3,Graveler,29
7106,0,Geodude,23
7106,1,Machop,25
7107,0,Geodude,25
7107,1,Graveler,25
7107,2,Golem,25
7108,0,Onix,29
7109,0,Onix,35
7109,1,Swinub,33
7110,0,Piloswine,35
7110,1,Dugtrio,35
7110,2,Steelix,38
7111,0,Geodude,23
7111,1,Geodude,23
7111,2,Graveler,23
7112,0,Geodude,4
7112,1,Geodude,6
7112,2,Geodude,8
7113,0,Onix,32
7113,1,Dugtrio,34
7114,0,Graveler,31
7114,1,Graveler,31
7114,2,Graveler,31
7115,0,Diglett,27
7115,1,Dugtrio,27
7116,0,Geodude,22
7116,1,Graveler,22
7116,2,Nosepass,22
7117,0,Numel,18
7117,1,Machop,18
7118,0,Geodude,8
7118,1,Geodude,8
7118,2,Geodude,8
7119,0,Baltoy,21
7119,1,Baltoy,21
7120,0,Machop,19
7120,1,Machop,19
7121,0,Geodude,18
7121,1,Geodude,18
7121,2,Geodude,18
7122,0,Geodude,16
7122,1,Geodude,16
7122,2,Machop,16
7123,0,Geodude,16
7123,1,Geodude,16
7123,2,Geodude,16
7123,3,Geodude,16
7124,0,Geodude,24
7124,1,Geodude,24
7124,2,Geodude,24
7124,3,Graveler,24
7125,0,Geodude,27
7125,1,Geodude,27
7125,2,Graveler,27
7125,3,Graveler,27
7126,0,Geodude,30
7126,1,Graveler,30
7126,2,Graveler,30
7126,3,Graveler,30
7127,0,Graveler,33
7127,1,Graveler,33
7127,2,Graveler,33
7127,3,Golem,33
7128,0,Geodude,22
7128,1,Nosepass,22
7128,2,Graveler,22
7129,0,Numel,17
7129,1,Machop,17
7130,0,Geodude,8
7131,0,Geodude,8
7131,1,Geodude,8
7132,0,Numel,23
7133,0,Geodude,20
7133,1,Baltoy,20
7134,0,Geodude,18
7134,1,Machop,18
7135,0,Geodude,18
7135,1,Numel,18
7136,0,Geodude,8
7136,1,Geodude,8
7137,0,Geodude,16
7137,1,Geodude,16
7137,2,Machop,16
7138,0,Geodude,21
7139,0,Geodude,26
7139,1,Numel,26
7140,0,Machop,28
7140,1,Numel,28
7140,2,Graveler,28
7141,0,Machop,30
7141,1,Numel,30
7141,2,Graveler,30
7142,0,Machoke,33
7142,1,Camerupt,33
7142,2,Golem,33
7143,0,Geodude,16
7143,1,Geodude,17
7143,2,Geodude,16
7144,0,Geodude,24
7144,1,Geodude,24
7144,2,Geodude,24
7144,3,Graveler,24
7145,0,Geodude,27
7145,1,Geodude,27
7145,2,Graveler,27
7145,3,Graveler,27
7146,0,Geodude,30
7146,1,Graveler,30
7146,2,Graveler,30
7146,3,Graveler,30
7147,0,Graveler,33
7147,1,Graveler,33
7147,2,Graveler,33
7147,3,Golem,33
7148,0,Geodude,21
7148,1,Onix,21
7149,0,Geodude,25
7150,0,Geodude,20
7150,1,Geodude,20
7150,2,Machop,20
7151,0,Geodude,21
7151,1,Onix,21
7152,0,Sudowoodo,50
7153,0,Geodude,21
7153,1,Geodude,21
7153,2,Graveler,21
7154,0,Onix,49
7154,1,Machoke,49
7155,0,Onix,54
7155,1,Machamp,54
7156,0,Machop,20
7156,1,Onix,20
7157,0,Machop,15
7157,1,Geodude,15
7158,0,Machoke,25
7158,1,Graveler,25
7159,0,Machop,20
7159,1,Onix,20
7160,0,Machoke,30
7160,1,Onix,28
7161,0,Geodude,19
7161,1,Machop,19
7161,2,Geodude,19
7161,3,Geodude,19
7162,0,Geodude,21
7162,1,Graveler,21
7163,0,Geodude,10
7163,1,Geodude,10
7163,2,Onix,10
7164,0,Charizard,50
7165,0,Charizard,50
7166,0,Geodude,13
7166,1,Geodude,13
7166,2,Geodude,13
7166,3,Machop,13
7167,0,Onix,20
7167,1,Onix,20
7167,2,Geodude,20
7168,0,Onix,19
7168,1,Graveler,19
7169,0,Onix,31
7169,1,Graveler,31
7170,0,Onix,17
7171,0,Golbat,35
7171,1,Graveler,35
7171,2,Onix,35
7172,0,Zubat,28
7172,1,Onix,31
7172,2,Golbat,31
7173,0,Geodude,11
7173,1,Machop,11
7173,2,Geodude,11
7173,3,Bidoof,11
7174,0,Onix,19
7175,0,Geodude,16
7175,1,Bronzor,18
7176,0,Geodude,15
7176,1,Geodude,16
7176,2,Zubat,17
7176,3,Geodude,16
7177,0,Onix,17
7178,0,Geodude,15
7178,1,Onix,15
7179,0,Graveler,30
7179,1,Machoke,32
7180,0,Onix,14
7181,0,Geodude,15
7181,1,Machop,15
7182,0,Geodude,17
7182,1,Geodude,17
7183,0,Onix,15
7183,1,Onix,15
7184,0,Onix,29
7184,1,Onix,29
7185,0,Onix,37
7185,1,Steelix,39
7186,0,Steelix,57
7186,1,Steelix,59
7187,0,Graveler,38
7187,1,Probopass,40
7188,0,Nosepass,35
7188,1,Onix,33
7188,2,Steelix,34
7189,0,Geodude,10
7189,1,Geodude,11
7189,2,Geodude,12
7190,0,Onix,22
7191,0,Geodude,20
7191,1,Nosepass,20
7192,0,Geodude,17
7192,1,Geodude,19
7192,2,Geodude,17
7192,3,Onix,19
7193,0,Onix,22
7194,0,Geodude,14
7194,1,Onix,18
7195,0,Graveler,35
7195,1,Rhyhorn,35
7196,0,Onix,14
7197,0,Geodude,20
7197,1,Geodude,20
7198,0,Nosepass,22
7199,0,Onix,18
7199,1,Onix,20
7200,0,Onix,32
7200,1,Steelix,34
7201,0,Steelix,42
7201,1,Steelix,44
7202,0,Camerupt,56
7202,1,Steelix,59
7202,2,Donphan,59
7203,0,Geodude,11
7203,1,Machop,11
7204,0,Graveler,33
7204,1,Machoke,32
7205,0,Graveler,37
7205,1,Graveler,38
7205,2,Machoke,40
7206,0,Graveler,41
7206,1,Golem,49
7206,2,Machamp,55
7207,0,Geodude,13
7207,1,Geodude,13
7207,2,Geodude,13
7207,3,Geodude,13
